Image_ID,IoU,Dice,Accuracy,Sensitivity,Specificity
ISIC_0016197.jpg,0.9074542693915572,0.9514820711072862,0.9916666666663438,0.9948478122978961,0.9913820007940648
ISIC_0016199.jpg,0.846528329244738,0.9168863708589651,0.9855305989580125,0.9997145769582071,0.9842999911555729
ISIC_0016211.jpg,0.7645500521764287,0.8665665802264079,0.9809049479163474,0.7645500521764287,0.9999999999996457
ISIC_0016274.jpg,0.8798144787211141,0.9360652220528426,0.9922395833330103,0.9999999999942699,0.9917721606357967
ISIC_0016318.jpg,0.7571034694019355,0.8617631034097616,0.9587044270830213,0.8983551435821102,0.9687974952880992
ISIC_0016344.jpg,0.7901539298748539,0.8827776390492766,0.9648535156246859,0.7901692872815103,0.9999960899158941
ISIC_0016363.jpg,0.9354280944417251,0.9666368873409887,0.9858984374996791,0.9997451092828017,0.9823424484915876
ISIC_0016364.jpg,0.8307173852822171,0.9075320876511549,0.9403157552080272,0.9977931554539027,0.9164339756522645
ISIC_0016438.jpg,0.9578325524530491,0.9784621787526632,0.9919140624996771,0.9986018441481008,0.9904067459917788
ISIC_0016524.jpg,0.8323816617002753,0.9085243310369135,0.9604394531246874,0.999999999998343,0.9507674732322389
ISIC_0016575.jpg,0.9634028066406124,0.9813603233958876,0.9939811197913431,0.9918692560043366,0.9943826101101417
ISIC_0016663.jpg,0.9448122830232547,0.9716231137274829,0.9899609374996777,0.9656698673964963,0.9952202752198811
ISIC_0016716.jpg,0.837335331929265,0.9114670766713382,0.9632617187496865,0.9999999999982787,0.9546936219406534
ISIC_0016726.jpg,0.44248781456717456,0.6135064852522795,0.7624511718747518,0.4606324261556088,0.9715863376348923
ISIC_0016736.jpg,0.8265022228572307,0.9050109137719178,0.9803092447913475,0.9016834595378256,0.9894383851298169
ISIC_0016837.jpg,0.8059096072747135,0.8925248573109996,0.8937727864580424,0.9997712700408027,0.8100880182206397
ISIC_0016844.jpg,0.8974939970885133,0.9459782201847434,0.9901334635413443,0.9920005980824163,0.9899553571425042
ISIC_0016911.jpg,0.8689564031544241,0.9298840804288423,0.9089746093747041,0.9477428851810661,0.8409799913933941
ISIC_0016963.jpg,0.85311877588172,0.9207383649499783,0.9848763020830127,0.9999999999962942,0.983419874024951
ISIC_0017026.jpg,0.9717357396328036,0.9856652898260798,0.9912109374996774,0.9942483184086005,0.9898847715066734
ISIC_0017036.jpg,0.9567715190350263,0.9779082634101851,0.9741341145830162,0.9981327718400438,0.9418562933666085
ISIC_0017069.jpg,0.8816618766657507,0.9371097832178324,0.9923600260413437,0.9999999999942811,0.991898907197791
ISIC_0017073.jpg,0.8309059737997788,0.9076446149502199,0.9669303385413519,0.835061893608506,0.9987915285744892
ISIC_0017201.jpg,0.6651637586119563,0.7989169295474243,0.8755013020830483,0.7597092232613794,0.9313921386921641
ISIC_0017259.jpg,0.7361498257775596,0.8480256886215041,0.990139973958011,0.737048665613666,0.9999526601604821
ISIC_0017264.jpg,0.8483362097651971,0.917945777703468,0.9836946614580131,0.869503149921269,0.9970761190932343
ISIC_0017268.jpg,0.2681911350237676,0.422950654072726,0.8884277343747108,0.2685236649701387,0.9997772845608283
ISIC_0017289.jpg,0.23817237478083367,0.38471602118080217,0.9035514322913726,0.25264564695545316,0.9917644971460391
ISIC_0017292.jpg,0.8721280991717518,0.9316970345753477,0.979853515624681,0.9765413533811994,0.9803958708207291
ISIC_0017348.jpg,0.8454785581040594,0.9162702588890075,0.9935253906246766,0.9953356502561246,0.9934585811395862
ISIC_0017350.jpg,0.8753917238752964,0.9335561341460898,0.9721712239580169,0.9999999999983349,0.9654085505494957
ISIC_0017355.jpg,0.5441072051013516,0.7047531457709086,0.8850488281247119,0.920901979633525,0.8787724626479805
ISIC_0017385.jpg,0.8822921377292958,0.9374656781955742,0.9940690104163431,0.8826913133345223,0.9999760050454533
ISIC_0017389.jpg,0.9241085198540078,0.9605575884297053,0.9631575520830198,0.9745914333592808,0.9534051908722708
ISIC_0017392.jpg,0.7223113008240672,0.8387697398007735,0.8331282552080621,0.7797562658615605,0.900142443866176
ISIC_0017406.jpg,0.8896171354081,0.9415845344945707,0.9809765624996807,0.9980293270024622,0.9778814498011684
ISIC_0017409.jpg,0.7592050180612138,0.8631228427234924,0.8279264322913972,0.8217474694181405,0.8399325547744897
ISIC_0017411.jpg,0.6232884911095351,0.7679331117335905,0.7336458333330945,0.7739829403823698,0.6803090320819749
ISIC_0017412.jpg,0.7733403378130337,0.8721849058785334,0.9353938802080288,0.9999999999985232,0.9171259875394945
ISIC_0017413.jpg,0.9359304433310173,0.9669050316917673,0.9660579427080188,0.9814114417885084,0.9503805996164725
ISIC_0017414.jpg,0.5139321780321303,0.6789368579247188,0.8477050781247241,0.5139321780321303,0.9999999999995259
ISIC_0017415.jpg,0.874298614404171,0.9329341735464128,0.9749869791663492,0.8872895706728968,0.9963760193706841
ISIC_0017422.jpg,0.8021789646078161,0.8902323025198372,0.98309570312468,0.8076554289847442,0.9993668342062486
ISIC_0017427.jpg,0.6775109844841251,0.8077574343782624,0.7553450520830874,0.6863518999884,0.9610867705377323
ISIC_0017428.jpg,0.5608558048945468,0.7186516565281811,0.700537109374772,0.9991750929075005,0.5153340259792336
ISIC_0017431.jpg,0.6822847513004742,0.8111406238129906,0.959495442708021,0.9999999999962575,0.9556366073748995
ISIC_0017432.jpg,0.8618606247839652,0.9258057378854213,0.9738020833330163,0.8621417901463537,0.9999236822123322
ISIC_0017433.jpg,0.8240291521502661,0.9035262963630325,0.9463964843746919,0.9918706507325523,0.93098924852982
ISIC_0017434.jpg,0.8109223658251768,0.8955904252203176,0.8954687499997085,0.8189705410125596,0.9879957420479969
